price,Address,area,latitude,longitude,Bedrooms,Bathrooms,Balcony,Status,neworold,Furnished_status,type_of_building,Balcony_missing
11399999.999999998,"Sector 92, Gurgaon, Delhi NCR",1995.0,28.412413,76.928955,3.0,4.0,2.0,Ready to Move,Resale,Unknown,Flat,1
9000000.0,"Sahibabad, Ghaziabad, Delhi NCR",1800.0,28.6644882,77.3474938,3.0,3.0,2.0,Ready to Move,Resale,Unknown,Individual House,1
4000000.0,"Greater Noida West, Greater Noida, Delhi NCR",975.0,28.561653,77.484242,2.0,2.0,2.0,Ready to Move,Resale,Unknown,Flat,1
6000000.0,"Patel Nagar West, New Delhi - West, Delhi NCR",1000.0,28.65242958068848,77.16432189941406,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,1
8800000.0,"Phi 2, Greater Noida, Delhi NCR",1765.0,28.4796261198916,77.5322956555461,3.0,3.0,3.0,Ready to Move,Resale,Unknown,Flat,0
4000000.0,"Ghaziabad, Sahibabad, Sahibabad, Ghaziabad, Delhi NCR",850.0,28.6871082,77.352582,2.0,2.0,2.0,Ready to Move,Resale,Unknown,Flat,1
4500000.0,"F1 block South End Apartments Charmwood Village Faridabad, Charmwood Village, Faridabad, Delhi NCR",747.0,28.49136,77.2907369,2.0,2.0,1.0,Ready to Move,Resale,Unknown,Flat,0
4000000.0,"SRS Pearl, Faridabad, Delhi NCR",1066.0,28.414281,77.345609,3.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Individual House,1
3520000.0000000005,"Siddhartha Vihar, Ghaziabad, Delhi NCR",770.0,28.646286,77.406051,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,1
4800000.0,"Yamuna Expressway, Greater Noida, Delhi NCR",1494.0,28.432194,77.508042,3.0,2.0,2.0,Ready to Move,Resale,Unfurnished,Flat,1
5000000.0,"Regal Apartment, Shipra Suncity, Ghaziabad, Delhi NCR",1000.0,28.63581085205078,77.37390899658203,2.0,2.0,1.0,Ready to Move,Resale,Semi-Furnished,Flat,0
5530000.0,"Sector 137, Noida, Delhi NCR",1045.0,28.5092080113141,77.4066255380327,2.0,2.0,2.0,Ready to Move,Resale,Unknown,Flat,1
2400000.0,"New Panchwati Colony Ghaziabad, New Panchwati Colony, Ghaziabad, Delhi NCR",850.0,28.646203994750977,77.4400405883789,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,1
4250000.0,"Karva Society Triveni Sangam, Sector 5 Vaishali, Ghaziabad, Delhi NCR",1100.0,28.64364242553711,77.34532165527344,2.0,2.0,1.0,Ready to Move,Resale,Semi-Furnished,Flat,0
15000000.0,"H5 sector 25 Noida., Sector 25A, Noida, Delhi NCR",1780.0,28.62009048461914,77.34281158447266,3.0,3.0,3.0,Ready to Move,Resale,Furnished,Individual House,0
15000000.0,"Sector 12, Gurgaon, Delhi NCR",2400.0,28.46906,77.02811,4.0,5.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,1
8000000.0,"Sector 37C, Gurgaon, Delhi NCR",1760.0,28.449048,76.984185,3.0,3.0,2.0,Ready to Move,Resale,Unknown,Flat,1
3000000.0,"Bhopura, Ghaziabad, Delhi NCR",965.0,28.7005505,77.3286995,2.0,2.0,3.0,Ready to Move,Resale,Furnished,Flat,0
5500000.0,"Rhisabh Cloud 9, Ahinsa Khand 2, Indirapuram, Ahinsa Khand 2, Ghaziabad, Delhi NCR",1205.0,28.644144,77.380834,2.0,2.0,3.0,Ready to Move,Resale,Unknown,Flat,0
10000000.0,"G -901, sector 49, faridabad, bhankari village, Sector 49, Faridabad, Delhi NCR",1800.0,28.3915819730611,77.2677687294645,3.0,3.0,3.0,Ready to Move,Resale,Unknown,Flat,0
5100000.0,"Sector 137, Noida, Sector 137, Noida, Delhi NCR",1045.0,28.5092080113141,77.4066255380327,2.0,2.0,3.0,Ready to Move,Resale,Unknown,Flat,0
4900000.0,"Amrapali Princely Estate Sec 76 Noida, Sector 76, Noida, Delhi NCR",875.0,28.5654147528131,77.383196,2.0,2.0,1.0,Ready to Move,Resale,Unknown,Flat,0
14000000.0,"South Extension 1, New Delhi - South, Delhi NCR",1350.0,28.5728759765625,77.22295379638672,3.0,2.0,1.0,Ready to Move,New Property,Semi-Furnished,Flat,0
7200000.0,"Ahinsa Khand 2, Ghaziabad, Delhi NCR",1635.0,28.6428477,77.3826371,3.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,1
4700000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",970.0,28.646286,77.406051,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,1
7500000.0,"Shahdara, New Delhi - East, Delhi NCR",1250.0,28.6824955,77.2671263,3.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,1
6800000.0,"Sector 45, Noida, Delhi NCR",1155.0,28.5510984,77.3516,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,1
9900000.0,"Sector 89, Gurgaon, Delhi NCR",2036.0,28.417824,76.945281,3.0,3.0,2.0,Ready to Move,Resale,Unfurnished,Flat,1
9000000.0,"Karkardooma, New Delhi, Karkardooma, New Delhi - East, Delhi NCR",1500.0,28.6518095,77.3039085,3.0,3.0,3.0,Ready to Move,Resale,Unknown,Flat,0
4800000.0,"Windsor flats, shipra suncity, Indirapuram, Shipra Suncity, Ghaziabad, Delhi NCR",1000.0,28.635996750808,77.3740669734374,2.0,2.0,2.0,Ready to Move,Resale,Unknown,Individual House,0
5000000.0,"T2 1401., Greater Noida West, Greater Noida, Delhi NCR",1370.0,28.605958,77.444512,2.0,2.0,3.0,Ready to Move,Resale,Unfurnished,Flat,0
6000000.0,"Sector 70, Faridabad, Delhi NCR",1525.0,28.341621,77.353443,3.0,2.0,4.0,Ready to Move,Resale,Unknown,Flat,0
12000000.0,"50 metre LiG independent house, Sector 22 Block G, Noida, Delhi NCR",1000.0,28.59890937805176,77.35041809082031,6.0,4.0,3.0,Ready to Move,Resale,Unfurnished,Flat,0
4100000.0,"Malviya Nagar, New Delhi - South, Delhi NCR",855.0,28.5348305,77.2097741,2.0,2.0,2.0,Ready to Move,Resale,Furnished,Flat,1
8000000.0,"Noida Greater Noida Express Way, Noida, Delhi NCR",1652.0,28.5001229,77.4077621,3.0,4.0,2.0,Ready to Move,Resale,Semi-Furnished,Individual House,1
7500000.0,"Sidhartha NCR Gree, Sector 95, Gurugram, Sector 95, Gurgaon, Delhi NCR",1678.0,28.420952,76.910875,3.0,3.0,4.0,Ready to Move,Resale,Unknown,Flat,0
3400000.0,"8/14., Mahagunpuram, Ghaziabad, Delhi NCR",900.0,28.666056,77.479854,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,0
11200000.000000002,"Vasundhara, Ghaziabad., Vasundhara, Ghaziabad, Delhi NCR",1873.0,28.652993,77.352509,3.0,3.0,4.0,Ready to Move,Resale,Unknown,Flat,0
10000000.0,"Flat no. C 912, Indirapuram, Ghaziabad, Delhi NCR",1970.0,28.644855832274,77.3831261959475,3.0,3.0,4.0,Ready to Move,Resale,Unknown,Flat,0
7250000.0,"E 1706, supertech araville, sector -79, gurgaon., Sector 79, Gurgaon, Delhi NCR",1295.0,28.35911846,76.975628,2.0,2.0,4.0,Ready to Move,Resale,Unknown,Individual House,0
8000000.0,"Jal Vayu Vihar, Gurgaon, Delhi NCR",900.0,28.4584723542826,77.0525565353357,2.0,2.0,1.0,Ready to Move,Resale,Unknown,Flat,0
12000000.0,"Sector 55, Gurgaon, Delhi NCR",1650.0,28.425637,77.112182,3.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,1
6500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1235.0,28.6485932413911,77.3794392124472,2.0,2.0,2.0,Ready to Move,Resale,Unknown,Flat,1
3500000.0,"Lal Kuan, Ghaziabad, Delhi NCR",1000.0,28.6336095,77.4713825,2.0,2.0,2.0,Ready to Move,Resale,Unfurnished,Flat,0
15000000.0,"E-209, street no. 2, Pandav Nagar, New Delhi - East, Delhi NCR",540.0,28.610933,77.2739145,4.0,4.0,4.0,Ready to Move,Resale,Unfurnished,Individual House,0
5000000.0,"flat no 2352 Catania tower mahagun mascot crossing Republik Ghaziabad, Crossings Republik, Ghaziabad, Delhi NCR",1600.0,28.629808,77.440609,3.0,2.0,3.0,Ready to Move,Resale,Unknown,Flat,0
4200000.0,"gayatri apartment  G160, NH 24, Ghaziabad, Delhi NCR",1045.0,28.666747,77.479096,3.0,3.0,3.0,Ready to Move,New Property,Unknown,Flat,0
3300000.0,"a-33 flat c-1 shalimar garden ext-2, Shalimar Garden Extension 2, Ghaziabad, Delhi NCR",950.0,28.685969,77.3508975,2.0,2.0,2.0,Ready to Move,Resale,Unknown,Flat,0
4200000.0,"flat no A81 Mohan nager Ghaziyabad, Mohan Nagar, Ghaziabad, Delhi NCR",800.0,28.677177,77.381438,2.0,2.0,2.0,Ready to Move,Resale,Unknown,Flat,0
17500000.0,"South City 1, Gurgaon, Delhi NCR",1800.0,28.4570251,77.0646805,3.0,3.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,1
3500000.0,"indirapuram, Gyan Khand 2, Ghaziabad, Delhi NCR",850.0,28.6436225,77.352839,2.0,2.0,1.0,Ready to Move,Resale,Unknown,Flat,0
9000000.0,"Sector 143, Noida, Sector 143, Noida, Delhi NCR",1550.0,28.4988019501166,77.4198480003692,3.0,2.0,4.0,Ready to Move,Resale,Unknown,Flat,0
3600000.0,"D-15/2, dlf ankur vihar, ghaziabad, up., Ankur Vihar, Ghaziabad, Delhi NCR",1027.0,28.7398806,77.266816,3.0,2.0,2.0,Ready to Move,Resale,Unfurnished,Flat,0
3000000.0,"Greater Noida West, Greater Noida, Sector 1, Greater Noida, Delhi NCR",760.0,28.5794921540753,77.438215,2.0,2.0,2.0,Ready to Move,Resale,Unknown,Flat,0
6500000.0,"Guru Arjun Nagar, New Delhi - West, Delhi NCR",900.0,28.6495406,77.1591255,3.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,0
9000000.0,"F 1606, Sector 104, Gurgaon, Delhi NCR",1446.0,28.48438996,77.00030461,2.0,2.0,4.0,Ready to Move,Resale,Unknown,Individual House,0
7000000.0,"Sector 8 Rohini, New Delhi - West, Delhi NCR",560.0,28.7050987,77.1227736,2.0,2.0,2.0,Ready to Move,Resale,Furnished,Flat,1
9900000.0,"Sector 9A, Gurgaon, Delhi NCR",1885.0,28.4709404070909,76.9966101573452,3.0,3.0,2.0,Ready to Move,Resale,Unknown,Individual House,1
8000000.0,"Sector 79, Noida, Delhi NCR",1270.0,28.55704,77.387565,3.0,2.0,2.0,Ready to Move,Resale,Unknown,Flat,1
4600000.0,"Sector 1, Noida Extension, Greater Noida, Delhi NCR",1100.0,28.604884,77.425914,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,0
4500000.0,"Shakti Khand 2, Ghaziabad, Delhi NCR",1000.0,28.6467392,77.3709475,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,1
11000000.0,"Sector 5, Vasundhara, Ghaziabad, Vasundhara, Ghaziabad, Delhi NCR",1800.0,28.66252563323,77.3812995894307,4.0,3.0,3.0,Ready to Move,Resale,Unknown,Flat,0
6500000.0,"Indirapuram, Gyan Khand 1, Ghaziabad, Delhi NCR",1400.0,28.64015388488769,77.34953308105469,3.0,2.0,1.0,Ready to Move,New Property,Semi-Furnished,Flat,0
4300000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1200.0,28.6297895,77.4338883,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,1
3500000.0,"New Delhi, Palam Colony, New Delhi - Dwarka, Delhi NCR",550.0,28.59227180480957,77.08367919921875,2.0,2.0,1.0,Ready to Move,Resale,Semi-Furnished,Flat,0
4500000.0,"Ashoka Enclave, Faridabad, Delhi NCR",700.0,28.4717848,77.313577,2.0,2.0,2.0,Ready to Move,Resale,Unfurnished,Flat,1
17000000.0,"Shushant Marg, Gurgaon, Delhi NCR",1900.0,28.462823,77.077756,3.0,3.0,2.0,Ready to Move,Resale,Unfurnished,Flat,0
7500000.0,"Sector 10A, Gurgaon, Delhi NCR",1200.0,28.4446244,77.009305,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,1
9300000.0,"404 Bharti Appartment, Sector 21, Faridabad, Delhi NCR",1850.0,28.4332505825522,77.2933508316729,3.0,3.0,3.0,Ready to Move,Resale,Unknown,Flat,0
6000000.0,"Shakti Khand 2, Ghaziabad, Delhi NCR",1100.0,28.6467392,77.3709475,3.0,2.0,1.0,Ready to Move,Resale,Semi-Furnished,Individual House,0
4200000.0,"Sector 88, Faridabad, Delhi NCR",1260.0,28.421008,77.3559275,2.0,2.0,3.0,Ready to Move,Resale,Unfurnished,Flat,0
5000000.0,"Indirapuram, Ghaziabad, Delhi NCR",1085.0,28.6493479,77.3696259,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,1
6500000.0,"Ramprastha Colony, Ghaziabad, Delhi NCR",900.0,28.6589432,77.32223,2.0,2.0,2.0,Ready to Move,Resale,Furnished,Flat,1
7700000.0,"Sector 37C, Gurgaon, Delhi NCR",1720.0,28.44926,76.98476024,3.0,3.0,2.0,Ready to Move,Resale,Unknown,Flat,1
4740000.0,"Sector 87, Faridabad, Delhi NCR",1120.0,28.411405,77.339793,2.0,2.0,1.0,Ready to Move,Resale,Unknown,Flat,0
4200000.0,"Indirapuram, Gyan Khand 1, Ghaziabad, Delhi NCR",1000.0,28.641779,77.3502969,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,1
6500000.0,"F-3., Vijay Nagar, New Delhi - North, Delhi NCR",998.0,28.6916618,77.2026795,2.0,2.0,2.0,Ready to Move,Resale,Furnished,Individual House,0
6000000.0,"Zeta 1, Greater Noida, Delhi NCR",1742.0,28.5028971,77.526218,3.0,5.0,4.0,Ready to Move,Resale,Unfurnished,Flat,0
5300000.0,"Sector 16, Greater Noida, Delhi NCR",1205.0,28.617775,77.422147,2.0,2.0,2.0,Ready to Move,Resale,Unknown,Flat,1
33000000.0,"Nirvana Country, Gurgaon, Nirvana country Pocket H, Gurgaon, Delhi NCR",4808.0,28.413726,77.069288,4.0,5.0,5.0,Ready to Move,Resale,Unknown,Flat,0
2900000.0,"Near Grads international School, Eta 2, Greater Noida, Delhi NCR",920.0,28.496992,77.537536,2.0,2.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat,0
4500000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1400.0,28.7040534,77.4373305,3.0,3.0,2.0,Ready to Move,Resale,Unfurnished,Individual House,1
5800000.0,"Near Chinar Apartment, Okhla, New Delhi - South, Delhi NCR",1000.0,28.5642694,77.292389,3.0,2.0,2.0,Ready to Move,Resale,Unknown,Flat,0
8900000.0,"106., Sector 11 Dwarka, New Delhi - Dwarka, Delhi NCR",1100.0,28.5906065,77.050045,2.0,2.0,1.0,Ready to Move,Resale,Furnished,Flat,0
5600000.0,"Noida Extension, Noida, Delhi NCR",1380.0,28.532350540161133,77.40760040283203,3.0,2.0,4.0,Ready to Move,Resale,Unfurnished,Flat,0
7000000.0,"Sector 120, Noida, Delhi NCR",1550.0,28.5859361,77.3962895,3.0,3.0,2.0,Ready to Move,Resale,Unfurnished,Flat,1
13500000.0,"Ramprastha Greens, Ghaziabad, Delhi NCR",1900.0,28.6495115,77.3474545,3.0,3.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,1
3500000.0,"House no 895 sector 02  ground floor wave city NH 24 Ghaziabad, Mahurali, Ghaziabad, Delhi NCR",1000.0,28.664055,77.488692,2.0,2.0,2.0,Ready to Move,Resale,Unknown,Individual House,1
4200000.0,"Zeta 1, Greater Noida, Delhi NCR",1150.0,28.4993735437355,77.5189461311465,2.0,2.0,2.0,Ready to Move,Resale,Unknown,Individual House,1
6240000.0,"Sector 77, Gurgaon, Sector 77, Gurgaon, Delhi NCR",1260.0,28.38401706,76.97970505,2.0,2.0,2.0,Ready to Move,Resale,Unfurnished,Flat,0
5250000.0,"h 502, Indirapuram, Ghaziabad, Delhi NCR",1065.0,28.634228,77.354869,2.0,2.0,3.0,Ready to Move,Resale,Unknown,Flat,0
4200000.0,"752 Ganga Tower Mahagunpuram NH24 Ghaziabad., NH 24, Ghaziabad, Delhi NCR",1225.0,28.666747,77.479096,3.0,2.0,3.0,Ready to Move,Resale,Unknown,Flat,0
10500000.0,"Sector 83, Gurgaon, Delhi NCR",1720.0,28.394307,76.9700484,3.0,3.0,3.0,Ready to Move,Resale,Unfurnished,Flat,0
3800000.0,"Tower 1 1208 Paras seasons Sector 168Noida, Sector 168, Noida, Delhi NCR",830.0,28.4962932685044,77.4085199482841,2.0,2.0,1.0,Ready to Move,New Property,Unknown,Flat,0
6000000.0,"Crossings Republik, Ghaziabad, Sain Vihar, Ghaziabad, Delhi NCR",1700.0,28.6292391988593,77.4402883141157,3.0,2.0,4.0,Ready to Move,Resale,Unknown,Flat,0
9000000.0,"Simplex Penthouse 1804A Tower One Panchsheel Wellington, Crossings Republik, Ghaziabad, Delhi NCR",2285.0,28.629789352416992,77.43389129638672,3.0,3.0,6.0,Ready to Move,Resale,Unfurnished,Flat,0
6500000.0,"Sector 86, Gurgaon, Delhi NCR",1690.0,28.3981,76.932944,3.0,2.0,2.0,Ready to Move,Resale,Unfurnished,Flat,1
5500000.0,"Noida Extension, Noida, Delhi NCR",1670.0,28.605958,77.444512,3.0,3.0,2.0,Ready to Move,Resale,Unfurnished,Flat,1
6000000.0,"Sidhhart Vihar, Siddhartha Vihar, Ghaziabad, Delhi NCR",1155.0,28.646286,77.406051,2.0,2.0,4.0,Ready to Move,Resale,Unknown,Flat,0
9500000.0,"Sector 37D, Gurgaon, Delhi NCR, Sector 37C, Gurgaon, Delhi NCR",1932.0,28.44926,76.98476024,4.0,4.0,2.0,Ready to Move,Resale,Unknown,Individual House,0
3000000.0,"Noida Extension, Greater Noida, Delhi NCR",925.0,28.604884,77.425914,2.0,2.0,2.0,Ready to Move,Resale,Unfurnished,Individual House,0
3500000.0,"Greater Noida, Greater Noida West, Greater Noida, Delhi NCR",1040.0,28.60483,77.434908,2.0,2.0,2.0,Ready to Move,Resale,Unknown,Flat,0
9000000.0,"88a swaroop garden, rajendra park, Rajendra Park, Gurgaon, Delhi NCR",900.0,28.49349,77.014008,4.0,2.0,3.0,Ready to Move,Resale,Unknown,Flat,0
8600000.0,"Sector 16, Faridabad, Delhi NCR",1500.0,28.40915870666504,77.32230377197266,3.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,0
7000000.0,"Techzone 4, Greater Noida, Delhi NCR",1700.0,28.5859957,77.4338341,3.0,3.0,3.0,Ready to Move,Resale,Unfurnished,Flat,0
5000000.0,"sector 107 solera 2, Dwarka Expressway, Gurgaon, Delhi NCR",900.0,28.445011138916016,76.95844268798828,2.0,2.0,2.0,Ready to Move,New Property,Unfurnished,Flat,0
3600000.0,"Sector 4, Greater Noida, Delhi NCR",1200.0,28.6109351,77.4294948,3.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,1
7700000.0,"Tech Zone, Greater Noida, Delhi NCR",1521.0,28.400922,77.51969,3.0,3.0,4.0,Ready to Move,Resale,Unknown,Flat,0
9000000.0,"Sector 34, Sector 34, Noida, Delhi NCR",1295.0,28.583416,77.3646043352326,3.0,2.0,4.0,Ready to Move,New Property,Unknown,Individual House,0
9900000.0,"Indirapuram, Ghaziabad, Delhi NCR",1800.0,28.64934730529785,77.36962890625,3.0,3.0,3.0,Ready to Move,Resale,Unfurnished,Flat,0
3500000.0,"Sector 1, Greater Noida, Delhi NCR",995.0,28.5661101,77.4406099,2.0,2.0,2.0,Ready to Move,Resale,Furnished,Flat,0
3130000.0,"D 1730, 16th Park View, Yamuna Expressway, Greater Noida, Delhi NCR",1115.0,28.309616,77.55859,2.0,2.0,3.0,Ready to Move,Resale,Unknown,Flat,0
3900000.0,"sapna apartment 2, Tronica City, Ghaziabad, Tronica City, Ghaziabad, Delhi NCR",1100.0,28.7997475777292,77.2622070636377,3.0,3.0,3.0,Ready to Move,Resale,Unknown,Flat,0
4000000.0,"Mohan Nagar, Ghaziabad, Delhi NCR",990.0,28.677177,77.381438,2.0,2.0,2.0,Ready to Move,Resale,Unknown,Flat,0
11500000.0,"Sector 77, Noida, Delhi NCR",1830.0,28.56853,77.3904,3.0,3.0,5.0,Ready to Move,Resale,Semi-Furnished,Flat,0
7500000.0,"Sector 162, Noida, Delhi NCR",1500.0,28.468345642089844,77.43794250488281,4.0,4.0,1.0,Ready to Move,Resale,Furnished,Flat,0
3000000.0,"govindapuram, ghaziabad, Govindpuram, Ghaziabad, Delhi NCR",1025.0,28.687809,77.478751,2.0,2.0,3.0,Ready to Move,Resale,Unknown,Flat,0
2750000.0,"Flat No.S-3, Plot No.659, Ashirwad Appartment Near Dayanand park, Shalimar Garden Extension 1, Ghaziabad, Delhi NCR",850.0,28.6900486,77.3405361,2.0,2.0,2.0,Ready to Move,Resale,Furnished,Flat,0
7000000.0,"Alpha 1, Greater Noida, Delhi NCR",1525.0,28.4737775,77.510485,4.0,3.0,2.0,Ready to Move,Resale,Unknown,Flat,1
7500000.0,"Sector 37, Faridabad, Delhi NCR",1890.0,28.4728301959887,77.3136586955529,3.0,3.0,2.0,Ready to Move,Resale,Unknown,Flat,1
5000000.0,"Sector 5 Rajendra Nagar, Ghaziabad, Delhi NCR",1300.0,28.6809994,77.356998,3.0,2.0,1.0,Ready to Move,Resale,Unfurnished,Flat,0
5000000.0,"Shalimar garden extension ghaziabad ext =1, Shalimar garden, Ghaziabad, Delhi NCR",1000.0,28.6895689,77.3386129,3.0,2.0,2.0,Ready to Move,Resale,Unknown,Flat,0
4500000.0,"Sector 16, Greater Noida, Delhi NCR",1020.0,28.57786750793457,77.48322296142578,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Individual House,1
9500000.0,"sector 70, Sector 70, Gurgaon, Delhi NCR",1300.0,28.394708,77.01856,2.0,2.0,2.0,Ready to Move,New Property,Unknown,Flat,0
6600000.0,"985., Phase 2, Gurgaon, Delhi NCR",900.0,28.478139877319336,77.00178527832031,4.0,3.0,1.0,Ready to Move,Resale,Unfurnished,Flat,0
7000000.0,"Laxman Vihar, Gurgaon, Delhi NCR",900.0,28.4812055,77.0089031,2.0,2.0,2.0,Ready to Move,Resale,Unfurnished,Flat,1
3400000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1270.0,28.6297895,77.4338883,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,0
4000000.0,"Gaur Atulyam Omicron-1, Greater Noida, Omicron 1, Greater Noida, Delhi NCR",1040.0,28.4626703284033,77.5583025174588,2.0,2.0,2.0,Ready to Move,Resale,Unknown,Flat,1
7000000.0,"Sector 12, Greater Noida, Delhi NCR",1390.0,28.561653,77.484242,3.0,2.0,3.0,Ready to Move,Resale,Unknown,Flat,0
7070000.0,"Sector 4 Vaishali, Ghaziabad, Delhi NCR",1100.0,28.6470245,77.3402594,3.0,2.0,2.0,Ready to Move,Resale,Furnished,Flat,1
27500000.0,"F Block, Rajouri Garden, New Delhi - West, Delhi NCR",2000.0,28.643348693847656,77.12055969238281,3.0,3.0,3.0,Ready to Move,Resale,Furnished,Flat,0
2900000.0,"Sahibabad, Ghaziabad, Delhi NCR",600.0,28.6644882,77.3474938,2.0,2.0,1.0,Ready to Move,Resale,Semi-Furnished,Individual House,0
5500000.0,"Kaushambi, Ghaziabad, Delhi NCR",950.0,28.6420559,77.323499,2.0,2.0,2.0,Ready to Move,Resale,Furnished,Flat,1
3500000.0,"Sector 95 A, Pataudi Road, Gurgaon, Sector 95A, Gurgaon, Delhi NCR",604.0,28.425235,76.927955,2.0,2.0,2.0,Ready to Move,Resale,Unknown,Flat,0
5500000.0,"Greater Noida West, Greater Noida, Delhi NCR",1165.0,28.605958,77.444512,2.0,2.0,2.0,Ready to Move,Resale,Furnished,Flat,1
6500000.0,"Paramount Golf Foreste Villas, UPSIDC Site C, Surajpur, Greater Noida, Uttar Pradesh 201306, Zeta, Greater Noida, Delhi NCR",1742.0,28.507687,77.532312,3.0,4.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat,0
7800000.0,"Olive Court, Sector 89, Faridabad, Delhi NCR",1670.0,28.4237892,77.3705248,3.0,3.0,5.0,Ready to Move,Resale,Unknown,Individual House,0
3100000.0,"NH 24, Ghaziabad, NH 24, Ghaziabad, Delhi NCR",1054.0,28.6496737023819,77.491428,2.0,2.0,2.0,Ready to Move,Resale,Unknown,Flat,0
2600000.0,"Mohan Garden, New Delhi - West, Delhi NCR",680.0,28.6330645,77.0331715,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Individual House,1
9900000.0,"Gyan Khand 1, Ghaziabad, Delhi NCR",1883.0,28.641206,77.349999,4.0,3.0,2.0,Ready to Move,Resale,Unknown,Individual House,0
4500000.0,"Uttam Nagar West, New Delhi - West, Delhi NCR",1097.0,28.621767,77.055846,3.0,2.0,2.0,Ready to Move,Resale,Furnished,Flat,1
6500000.0,"Sushant Lok-II, Sector 56, Gurgaon, Delhi NCR",720.0,28.424436569213867,77.09821319580078,2.0,2.0,2.0,Ready to Move,Resale,Unfurnished,Individual House,1
6500000.0,"Sector 37, Noida, Delhi NCR",1250.0,28.566336,77.343945,3.0,3.0,2.0,Ready to Move,Resale,Unknown,Flat,1
7200000.0,"Ahinsa Khand 2, Indirapuram, Ghaziabad, Uttar Pradesh, Ahinsa Khand 1, Ghaziabad, Delhi NCR",1725.0,28.6404556222776,77.380211,3.0,3.0,3.0,Ready to Move,Resale,Unknown,Individual House,0
3500000.0,"Noida Extension, Greater Noida, Delhi NCR",850.0,28.605958,77.444512,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Individual House,1
6000000.0,"Sector 89, Gurgaon, Delhi NCR",1300.0,28.417824,76.945281,2.0,2.0,2.0,Ready to Move,Resale,Unfurnished,Individual House,1
3000000.0,"Mayur Vihar Dasna, NH 24, Ghaziabad, Delhi NCR",990.0,28.638572,77.4308515,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,1
8400000.0,"Omicron 1, Greater Noida, Delhi NCR",1700.0,28.4625634,77.5627065,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,1
5000000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1425.0,28.630769,77.434875,2.0,2.0,4.0,Ready to Move,Resale,Unknown,Flat,0
3200000.0,"Dharam Colony, Gurgaon, Delhi NCR",700.0,28.501548767089844,77.03524017333984,2.0,2.0,1.0,Ready to Move,Resale,Semi-Furnished,Flat,0
4800000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1550.0,28.7029737861739,77.421054,3.0,3.0,3.0,Ready to Move,Resale,Unknown,Flat,0
8040000.000000001,"tower i, flat no. 202, Sector 37C, Gurgaon, Delhi NCR",1760.0,28.449048,76.984185,3.0,3.0,3.0,Ready to Move,Resale,Unknown,Individual House,0
10000000.0,"Sector 105, Noida, Delhi NCR",1700.0,28.5307212,77.3691,3.0,4.0,2.0,Ready to Move,Resale,Unfurnished,Flat,1
6500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1300.0,28.6493479,77.3696259,3.0,2.0,2.0,Ready to Move,Resale,Unfurnished,Individual House,0
3600000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1000.0,28.7040534,77.4373305,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,0
